	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1	Unnamed: 0.1.1	GPS Time	 Device Time	 Longitude	 Latitude	GPS Speed (Meters/second)	 Horizontal Dilution of Precision	 Altitude	 Bearing	 G(x)	 G(y)	 G(z)	 G(calibrated)	Speed (GPS)(km/h)	Acceleration Sensor(Total)(g)	Engine RPM(rpm)	Engine Load(%)	Throttle Position(Manifold)(%)	Engine Coolant Temperature(°C)	Road Structure	Driver Name	Behaviour	Overspeeding
271	271	281	281	281	Tue Nov 01 16:48:47 GMT+08:00 2016	01-Nov-2016 16:48:46.043	103.326346667	2.02898333333	5.422599	3.2	30.2	190.48	0.193	0.365	9.637	0.002266109	19.5213546753	0.00226610898972	658.25	14.117647171	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
272	272	282	282	282	Tue Nov 01 16:48:48 GMT+08:00 2016	01-Nov-2016 16:48:47.035	103.32634	2.028935	5.5785594	3.2	30.1	192.13	0.122	0.443	10.857	0.12671858	20.0828132629	0.126718580723	759.0	16.4705886841	10.9803924561	98.0	Straight Road	Ng Jin Boon	Good	0
273	273	283	283	283	Tue Nov 01 16:48:49 GMT+08:00 2016	01-Nov-2016 16:48:48.036	103.326328333	2.02888666667	5.846215	3.2	30.2	195.66	-0.584	0.814	9.49	-0.082822636	21.0463733673	-0.0828226357698	834.5	52.5490188599	10.9803924561	98.0	Straight Road	Ng Jin Boon	Good	0
274	274	284	284	284	Tue Nov 01 16:48:50 GMT+08:00 2016	01-Nov-2016 16:48:49.036	103.326313333	2.028835	5.843127	3.2	30.2	200.04	0.003	0.414	9.945	0.03363949	21.0352554321	0.0336394906044	1306.25	38.0392150879	15.6862745285	98.0	Straight Road	Ng Jin Boon	Good	0
275	275	285	285	285	Tue Nov 01 16:48:51 GMT+08:00 2016	01-Nov-2016 16:48:50.038	103.326295	2.02878666667	6.037177	3.2	30.2	202.69	0.581	0.701	9.477	-0.010496974	21.7338371277	-0.0104969739914	1275.25	38.4313735962	15.6862745285	98.0	Straight Road	Ng Jin Boon	Good	0
276	276	286	286	286	Tue Nov 01 16:48:52 GMT+08:00 2016	01-Nov-2016 16:48:51.035	103.32627	2.02873333333	6.9420586	3.2	30.2	206.01	-0.8	0.384	9.974	0.039733708	24.9914093018	0.0397337079048	1285.75	36.0784301758	15.6862745285	98.0	Straight Road	Ng Jin Boon	Good	0
277	277	287	287	287	Tue Nov 01 16:48:53 GMT+08:00 2016	01-Nov-2016 16:48:52.036	103.326246667	2.02867333333	7.6338453	3.3	30.3	206.43	-0.655	0.551	9.932	0.035188973	27.481842041	0.03518897295	1151.75	20.0	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
278	278	288	288	288	Tue Nov 01 16:48:54 GMT+08:00 2016	01-Nov-2016 16:48:53.035	103.32622	2.02860833333	7.9092216	3.3	30.2	206.11	0.139	0.645	9.475	-0.012809813	28.473197937	-0.0128098130226	950.25	17.254901886	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
279	279	289	289	289	Tue Nov 01 16:48:55 GMT+08:00 2016	01-Nov-2016 16:48:54.035	103.326195	2.02854333333	7.680685	3.3	30.1	205.87	-0.145	-0.673	9.775	0.017900348	27.6504650116	0.0179003477097	957.75	17.6470584869	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
280	280	290	290	290	Tue Nov 01 16:48:56 GMT+08:00 2016	01-Nov-2016 16:48:55.036	103.326163333	2.02847833333	7.345086	3.3	29.8	207.77	-0.162	-0.499	10.009	0.04068607	26.4423084259	0.040686070919	926.75	18.8235301971	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
281	281	291	291	291	Tue Nov 01 16:48:57 GMT+08:00 2016	01-Nov-2016 16:48:56.035	103.326135	2.02842166667	7.020811	3.3	29.0	206.69	0.796	-0.925	10.007	0.046638668	25.2749195099	0.0466386675835	841.0	20.0	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
282	282	292	292	292	Tue Nov 01 16:48:58 GMT+08:00 2016	01-Nov-2016 16:48:57.036	103.326118333	2.02836666667	6.7294784	3.4	28.9	205.03	0.702	-1.265	9.651	0.01378417	24.2261219025	0.0137841701508	788.0	22.3529415131	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
283	283	293	293	293	Tue Nov 01 16:48:59 GMT+08:00 2016	01-Nov-2016 16:48:58.036	103.326085	2.02832333333	5.881216	3.4	30.1	205.87	0.22	-0.49	11.084	0.15019327	21.1723766327	0.150193274021	691.25	25.490196228	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
284	284	294	294	294	Tue Nov 01 16:49:00 GMT+08:00 2016	01-Nov-2016 16:48:59.035	103.326065	2.02828666667	5.0061884	3.4	31.1	204.18	1.242	0.099	9.714	0.017325878	18.022277832	0.0173258781433	974.5	17.254901886	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
285	285	295	295	295	Tue Nov 01 16:49:01 GMT+08:00 2016	01-Nov-2016 16:49:00.036	103.326045	2.02825333333	4.1378517	3.4	32.2	205.27	0.797	0.166	9.779	0.019288361	14.8962659836	0.0192883610725	945.0	15.2941179276	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
286	286	296	296	296	Tue Nov 01 16:49:02 GMT+08:00 2016	01-Nov-2016 16:49:01.036	103.326023333	2.02822833333	3.6812932	3.4	33.2	213.2	0.169	-0.584	9.512	-0.009398699	13.2526550293	-0.00939869880676	923.75	19.607843399	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
287	287	297	297	297	Tue Nov 01 16:49:03 GMT+08:00 2016	01-Nov-2016 16:49:02.035	103.32602	2.02819833333	3.2700303	3.3	32.8	215.85	0.243	-0.872	9.766	0.018782139	11.7721090317	0.0187821388245	690.75	26.6666679382	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
288	288	298	298	298	Tue Nov 01 16:49:04 GMT+08:00 2016	01-Nov-2016 16:49:03.036	103.326013333	2.028175	2.2786753	3.3	34.2	216.02	0.126	0.303	9.535	-0.008457243	8.20323085785	-0.00845724344254	700.0	23.5294113159	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
289	289	299	299	299	Tue Nov 01 16:49:05 GMT+08:00 2016	01-Nov-2016 16:49:04.036	103.326013333	2.02815666667	1.2960706	3.3	35.2	216.02	0.215	0.485	9.786	0.018018305	4.6658539772	0.0180183053017	703.25	24.3137264252	9.80392169952	98.0	Straight Road	Ng Jin Boon	Good	0
