	GPS Time	 Device Time	 Longitude	 Latitude	GPS Speed (Meters/second)	 Horizontal Dilution of Precision	 Altitude	 Bearing	 G(x)	 G(y)	 G(z)	 G(calibrated)	Speed (GPS)(km/h)	Acceleration Sensor(Total)(g)	Engine RPM(rpm)	Engine Load(%)	Throttle Position(Manifold)(%)	Engine Coolant Temperature(°C)	Road Structure
311	Mon Nov 07 16:23:34 GMT+08:00 2016	07-Nov-2016 16:23:32.925	103.326198333	2.03068	6.717125	6.3	37.1	289.16	0.225	-2.4	9.313	-0.00037765503	24.1816482544	-0.000377655029297	1086.5	29.8039226532	18.8235301971	88.0	Straight Road
312	Mon Nov 07 16:23:35 GMT+08:00 2016	07-Nov-2016 16:23:33.924	103.326173333	2.03056333333	6.433513	6.2	37.0	283.74	-1.016	-2.469	9.952	0.06934732	23.1606464386	0.0693473219872	1007.0	32.5490188599	18.8235301971	88.0	Straight Road
313	Mon Nov 07 16:23:36 GMT+08:00 2016	07-Nov-2016 16:23:34.925	103.326171667	2.03046833333	6.141151	6.2	35.5	279.46	-1.632	-2.652	10.248	0.110809386	22.1081428528	0.110809385777	969.5	39.6078453064	19.2156867981	88.0	Straight Road
314	Mon Nov 07 16:23:37 GMT+08:00 2016	07-Nov-2016 16:23:35.927	103.326151667	2.03033	5.9918814	6.2	33.2	272.82	-0.081	-1.339	10.49	0.09702474	21.570772171	0.0970247387886	835.75	39.2156867981	18.8235301971	88.0	Straight Road
315	Mon Nov 07 16:23:38 GMT+08:00 2016	07-Nov-2016 16:23:36.925	103.326115	2.03021333333	5.9821014	6.3	31.5	267.26	0.202	-1.186	10.563	0.10271984	21.5355644226	0.102719843388	821.75	39.2156867981	18.4313735962	88.0	Straight Road
316	Mon Nov 07 16:23:39 GMT+08:00 2016	07-Nov-2016 16:23:37.925	103.326083333	2.03009833333	5.9841604	6.3	30.0	261.92	-0.767	-2.254	10.398	0.10637087	21.5429763794	0.106370866299	823.25	38.8235282898	18.8235301971	88.0	Straight Road
317	Mon Nov 07 16:23:40 GMT+08:00 2016	07-Nov-2016 16:23:38.926	103.326061667	2.02994833333	6.0176177	6.3	28.1	255.2	0.535	-0.844	10.004	0.04385048	21.6634235382	0.0438504815102	825.75	38.8235282898	18.8235301971	89.0	Straight Road
318	Mon Nov 07 16:23:41 GMT+08:00 2016	07-Nov-2016 16:23:39.925	103.326006667	2.029865	6.19777	6.3	27.4	252.26	0.299	-0.936	10.43	0.08690852	22.3119716644	0.086908519268	808.5	38.8235282898	18.8235301971	89.0	Straight Road
319	Mon Nov 07 16:23:42 GMT+08:00 2016	07-Nov-2016 16:23:40.926	103.325981667	2.02977	6.220418	6.4	26.3	248.54	0.23	-2.224	9.562	0.020011723	22.3935031891	0.0200117230415	796.0	39.2156867981	18.8235301971	89.0	Straight Road
320	Mon Nov 07 16:23:43 GMT+08:00 2016	07-Nov-2016 16:23:41.926	103.325968333	2.02966166667	6.2482133	6.4	25.5	243.74	-0.438	-3.023	9.164	0.0036759973	22.4935665131	0.00367599725723	764.0	40.3921585083	18.8235301971	89.0	Straight Road
321	Mon Nov 07 16:23:44 GMT+08:00 2016	07-Nov-2016 16:23:42.925	103.32597	2.02953	6.335716	6.5	24.7	238.87	-0.454	-3.054	10.446	0.12937182	22.8085765839	0.12937182188	755.25	40.3921585083	18.8235301971	89.0	Straight Road
322	Mon Nov 07 16:23:45 GMT+08:00 2016	07-Nov-2016 16:23:43.925	103.325978333	2.029395	6.4340277	6.5	24.6	233.7	-0.545	-3.068	9.971	0.08388823	23.1624984741	0.083888232708	832.75	40.3921585083	18.8235301971	89.0	Straight Road
323	Mon Nov 07 16:23:46 GMT+08:00 2016	07-Nov-2016 16:23:44.925	103.326005	2.02928833333	6.404174	6.4	24.3	230.34	-0.292	-2.099	9.819	0.04296428	23.0550251007	0.0429642796516	716.25	40.7843132019	18.4313735962	90.0	Straight Road
324	Mon Nov 07 16:23:47 GMT+08:00 2016	07-Nov-2016 16:23:45.924	103.325985	2.02921833333	6.3959384	6.5	22.7	229.21	-0.455	-1.031	9.678	0.012210071	23.0253772736	0.0122100710869	721.0	40.7843132019	18.8235301971	90.0	Straight Road
325	Mon Nov 07 16:23:48 GMT+08:00 2016	07-Nov-2016 16:23:46.925	103.325961667	2.029155	6.393365	6.6	21.4	228.56	-0.18	-1.209	9.727	0.018337369	23.0161132812	0.0183373689651	724.0	43.1372566223	18.8235301971	90.0	Straight Road
