GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C)
Sat Oct 29 14:33:01 GMT+08:00 2016,29-Oct-2016 14:32:59.225,103.32465666666667,2.0257716666666665,6.7531557,3.1,50.1,161.56,2.002,-8.285,7.116,0.15085047,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0,24.311359405517578,0.15085047483444214,1925.0,59.2156867980957,20.784313201904297,86.0
Sat Oct 29 14:33:02 GMT+08:00 2016,29-Oct-2016 14:33:00.224,103.32468166666668,2.025708333333333,7.739363,3.1,49.8,162.88,1.459,-7.862,6.815,0.089986384,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0,27.86170768737793,0.08998638391494751,2266.75,64.70588684082031,21.176471710205078,86.0
Sat Oct 29 14:33:03 GMT+08:00 2016,29-Oct-2016 14:33:01.225,103.32470166666666,2.025635,8.714247,3.1,49.7,168.24,1.558,-7.542,7.251,0.09724909,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0,31.371288299560547,0.0972490906715393,2302.75,55.686275482177734,18.431373596191406,86.0
Sat Oct 29 14:33:04 GMT+08:00 2016,29-Oct-2016 14:33:02.225,103.32471166666667,2.0255516666666664,9.337061,3.1,49.6,173.99,2.288,-7.477,7.131,0.0977574,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0,33.61341857910156,0.09775739908218384,2348.5,51.764705657958984,17.647058486938477,86.0
Sat Oct 29 14:33:05 GMT+08:00 2016,29-Oct-2016 14:33:03.225,103.32471833333332,2.0254666666666665,10.008259,3.1,50.5,182.38,3.016,-7.244,6.845,0.080444515,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0,36.02973175048828,0.08044451475143433,1872.75,47.45098114013672,13.72549057006836,86.0
Sat Oct 29 14:33:06 GMT+08:00 2016,29-Oct-2016 14:33:04.225,103.32471166666667,2.0253733333333335,10.586292,3.1,50.0,186.51,2.445,-7.157,7.298,0.09036237,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0,38.110652923583984,0.09036237001419067,1714.5,36.07843017578125,13.333333969116211,86.0
Sat Oct 29 14:33:07 GMT+08:00 2016,29-Oct-2016 14:33:05.225,103.32470833333333,2.025278333333333,10.685119,3.0,49.3,186.5,2.613,-7.277,7.169,0.09382695,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0,38.466426849365234,0.09382694959640503,1731.5,36.47058868408203,13.333333969116211,86.0
Sat Oct 29 14:33:08 GMT+08:00 2016,29-Oct-2016 14:33:06.226,103.32469666666665,2.0251783333333337,11.110794,3.0,49.5,188.48,3.165,-7.507,7.214,0.12825817,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0,39.99885940551758,0.12825816869735718,1615.75,37.25490188598633,10.980392456054688,87.0
Sat Oct 29 14:33:09 GMT+08:00 2016,29-Oct-2016 14:33:07.225,103.32468333333333,2.0250783333333335,10.860639,3.0,49.3,189.23,3.709,-6.481,6.465,0.025835574,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0,39.098297119140625,0.02583557367324829,1289.5,23.92156982421875,9.411765098571777,87.0
Sat Oct 29 14:33:10 GMT+08:00 2016,29-Oct-2016 14:33:08.225,103.32466500000001,2.0249816666666667,10.649603,3.0,49.2,189.99,3.862,-6.598,6.343,0.031629503,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0,38.33856964111328,0.03162950277328491,1402.5,22.352941513061523,9.411765098571777,87.0
Sat Oct 29 14:33:11 GMT+08:00 2016,29-Oct-2016 14:33:09.225,103.32465166666667,2.0248866666666667,10.3870945,3.0,50.0,188.34,4.118,-7.497,7.407,0.17240292,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0,37.39353942871094,0.17240291833877563,1359.0,22.745098114013672,9.411765098571777,87.0
Sat Oct 29 14:33:12 GMT+08:00 2016,29-Oct-2016 14:33:10.224,103.32464333333334,2.0247949999999997,10.252752,3.0,49.9,185.55,3.988,-7.817,5.979,0.1014424,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0,36.909908294677734,0.10144239664077759,1774.0,60.7843132019043,17.647058486938477,87.0
Sat Oct 29 14:33:13 GMT+08:00 2016,29-Oct-2016 14:33:11.225,103.32463833333334,2.0246983333333333,10.614602,3.0,49.7,183.39,4.254,-7.709,6.042,0.107534945,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0,38.21256637573242,0.10753494501113892,1836.5,60.0,17.647058486938477,87.0
Sat Oct 29 14:33:14 GMT+08:00 2016,29-Oct-2016 14:33:12.225,103.32463666666666,2.024598333333333,10.930126,3.0,49.5,179.52,3.556,-7.697,6.744,0.12335938,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0,39.348453521728516,0.12335938215255737,1859.25,57.64706039428711,14.901961326599121,87.0
Sat Oct 29 14:33:15 GMT+08:00 2016,29-Oct-2016 14:33:13.224,103.32464833333333,2.0245,11.029983,3.0,49.3,173.56,3.81,-7.243,6.324,0.073295176,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0,39.70793533325195,0.07329517602920532,1741.75,32.54901885986328,9.411765098571777,87.0
Sat Oct 29 14:33:16 GMT+08:00 2016,29-Oct-2016 14:33:14.225,103.32466500000001,2.024398333333333,11.062924,3.0,49.0,170.02,4.269,-7.036,5.953,0.054388106,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0,39.8265266418457,0.05438810586929321,1488.0,18.039215087890625,9.411765098571777,86.0
