GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%)
Mon Nov 07 16:18:23 GMT+08:00 2016,07-Nov-2016 16:18:21.929,103.32649500000001,2.0287466666666663,0.0,6.8,80.4,0.0,-0.462,-0.948,9.829,0.026687324,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633,18.431373596191406,89.0,0.0,0.026687324047088623,695.25,37.25490188598633
Mon Nov 07 16:18:24 GMT+08:00 2016,07-Nov-2016 16:18:22.935,103.32649,2.0287533333333334,0.0,6.7,79.7,0.0,-0.468,-1.04,9.96,0.04092449,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711,18.039215087890625,89.0,0.0,0.04092448949813843,678.0,37.64706039428711
Mon Nov 07 16:18:25 GMT+08:00 2016,07-Nov-2016 16:18:23.925,103.32649166666667,2.02875,0.0,6.7,78.4,0.0,-0.386,-0.982,9.857,0.0295313,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711,18.431373596191406,89.0,0.0,0.02953130006790161,675.0,37.64706039428711
Mon Nov 07 16:18:26 GMT+08:00 2016,07-Nov-2016 16:18:24.924,103.32649666666666,2.028741666666667,0.0,6.6,74.3,0.0,-0.293,-0.925,9.692,0.0119101405,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711,18.431373596191406,89.0,0.0,0.01191014051437378,681.25,37.64706039428711
Mon Nov 07 16:18:27 GMT+08:00 2016,07-Nov-2016 16:18:25.925,103.32649833333335,2.0287366666666666,0.0,6.5,73.8,0.0,-0.27,-1.04,10.069,0.05122906,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711,18.431373596191406,89.0,0.0,0.05122905969619751,690.5,37.64706039428711
Mon Nov 07 16:18:28 GMT+08:00 2016,07-Nov-2016 16:18:26.924,103.32649666666666,2.0287383333333335,0.0,6.5,73.6,0.0,-0.17,-1.082,9.85,0.029265821,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633,18.431373596191406,89.0,0.0,0.02926582098007202,687.5,37.25490188598633
Mon Nov 07 16:18:29 GMT+08:00 2016,07-Nov-2016 16:18:27.924,103.32649833333335,2.0287349999999997,0.0,6.5,73.1,0.0,-0.402,-1.028,9.774,0.021663606,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711,18.431373596191406,89.0,0.0,0.0216636061668396,685.75,37.64706039428711
Mon Nov 07 16:18:30 GMT+08:00 2016,07-Nov-2016 16:18:28.925,103.32651333333334,2.0287066666666664,0.0,6.5,65.3,0.0,-0.606,-0.948,9.959,0.04064685,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711,18.431373596191406,89.0,0.0,0.04064685106277466,692.0,37.64706039428711
Mon Nov 07 16:18:31 GMT+08:00 2016,07-Nov-2016 16:18:29.924,103.32652333333333,2.0286916666666666,0.0,6.4,61.6,0.0,-0.158,-0.964,9.866,0.02962619,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711,18.431373596191406,89.0,0.0,0.029626190662384033,685.0,37.64706039428711
Mon Nov 07 16:18:32 GMT+08:00 2016,07-Nov-2016 16:18:30.924,103.32652666666667,2.028678333333333,0.0,6.4,59.0,0.0,-0.18,-0.988,9.93,0.036395848,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633,18.431373596191406,89.0,0.0,0.0363958477973938,689.75,37.25490188598633
